# =============================================================
# CSCE 5200 IR — Project Phase 3: VSM Query Processor
# Setting  : Title + Narrative
# Weighting: TF-IDF  (raw TF  x  log10(N / df))
# Scoring  : Cosine Similarity
# Columns  : TOPIC <TAB> DOCNO <TAB> RANK <TAB> COSINE_SCORE
# =============================================================

 352	FT911-1047	1	0.085751
 352	FT911-5193	2	0.083566
 352	FT911-3973	3	0.083054
 352	FT911-91	4	0.079517
 352	FT911-428	5	0.077109
 352	FT911-4569	6	0.074278
 352	FT911-3917	7	0.067514
 352	FT911-5293	8	0.066531
 352	FT911-4348	9	0.065659
 352	FT911-4856	10	0.063890
 352	FT911-2714	11	0.063783
 352	FT911-3259	12	0.063741
 352	FT911-4561	13	0.061862
 352	FT911-4120	14	0.061841
 352	FT911-3246	15	0.059968
 352	FT911-2046	16	0.059332
 352	FT911-1087	17	0.056889
 352	FT911-4194	18	0.056594
 352	FT911-5249	19	0.056354
 352	FT911-5096	20	0.055607
 352	FT911-4017	21	0.054788
 352	FT911-1265	22	0.054583
 352	FT911-2222	23	0.054440
 352	FT911-557	24	0.054145
 352	FT911-2755	25	0.053221
 352	FT911-5239	26	0.052948
 352	FT911-1769	27	0.052865
 352	FT911-4798	28	0.052792
 352	FT911-4582	29	0.052776
 352	FT911-3866	30	0.052680
 352	FT911-559	31	0.052641
 352	FT911-1868	32	0.052624
 352	FT911-4837	33	0.051884
 352	FT911-1280	34	0.050855
 352	FT911-5051	35	0.049643
 352	FT911-4447	36	0.049626
 352	FT911-908	37	0.049303
 352	FT911-2618	38	0.049243
 352	FT911-5238	39	0.048559
 352	FT911-3356	40	0.048281
 352	FT911-5356	41	0.048172
 352	FT911-3618	42	0.048021
 352	FT911-3921	43	0.048006
 352	FT911-2605	44	0.047591
 352	FT911-1563	45	0.047473
 352	FT911-368	46	0.047414
 352	FT911-3241	47	0.046997
 352	FT911-1114	48	0.046839
 352	FT911-437	49	0.046834
 352	FT911-4319	50	0.046400
 352	FT911-2126	51	0.046256
 352	FT911-3922	52	0.045924
 352	FT911-4643	53	0.045847
 352	FT911-3720	54	0.045801
 352	FT911-5231	55	0.045767
 352	FT911-1198	56	0.045748
 352	FT911-610	57	0.045661
 352	FT911-802	58	0.045522
 352	FT911-3886	59	0.045273
 352	FT911-3960	60	0.045010
 352	FT911-4701	61	0.044910
 352	FT911-2081	62	0.044853
 352	FT911-3665	63	0.044846
 352	FT911-5248	64	0.044539
 352	FT911-3787	65	0.044268
 352	FT911-133	66	0.044150
 352	FT911-5200	67	0.044130
 352	FT911-1766	68	0.043998
 352	FT911-2117	69	0.043908
 352	FT911-5307	70	0.043371
 352	FT911-3952	71	0.043283
 352	FT911-1122	72	0.043270
 352	FT911-634	73	0.042766
 352	FT911-137	74	0.042532
