 352	FT911-3246	1	0.199932
 352	FT911-3618	2	0.160101
 352	FT911-437	3	0.156144
 352	FT911-4701	4	0.149729
 352	FT911-3866	5	0.130029
 352	FT911-1087	6	0.119075
 352	FT911-3772	7	0.117265
 352	FT911-2510	8	0.115253
 352	FT911-63	9	0.113495
 352	FT911-3886	10	0.110622
 352	FT911-2332	11	0.110611
 352	FT911-5179	12	0.109930
 352	FT911-2267	13	0.108752
 352	FT911-2549	14	0.108158
 352	FT911-4818	15	0.103933
 352	FT911-4247	16	0.102002
 352	FT911-2751	17	0.100721
 352	FT911-91	18	0.100444
 352	FT911-3858	19	0.096093
 352	FT911-3053	20	0.090106
 352	FT911-1174	21	0.088213
 352	FT911-2222	22	0.088201
 352	FT911-2138	23	0.087713
 352	FT911-1668	24	0.087228
 352	FT911-2581	25	0.084690
 352	FT911-3710	26	0.083248
 352	FT911-417	27	0.083038
 352	FT911-4687	28	0.081520
 352	FT911-2046	29	0.081012
 352	FT911-4447	30	0.080475
 352	FT911-1563	31	0.078940
 352	FT911-1582	32	0.078628
 352	FT911-1674	33	0.078109
 352	FT911-1768	34	0.077953
 352	FT911-1872	35	0.077431
 352	FT911-4339	36	0.077157
 352	FT911-2002	37	0.074865
 352	FT911-3387	38	0.073600
 352	FT911-5096	39	0.072458
 352	FT911-2599	40	0.071931
 352	FT911-5027	41	0.070802
 352	FT911-3106	42	0.070736
 352	FT911-2281	43	0.070382
 352	FT911-3673	44	0.068601
 352	FT911-4606	45	0.067999
 352	FT911-259	46	0.067916
 352	FT911-5356	47	0.067679
 352	FT911-4033	48	0.067299
 352	FT911-2832	49	0.066876
 352	FT911-3651	50	0.066755
 352	FT911-3370	51	0.066548
 352	FT911-5072	52	0.066469
 352	FT911-519	53	0.066352
 352	FT911-413	54	0.065987
 352	FT911-2740	55	0.065461
 352	FT911-2560	56	0.065257
 352	FT911-4561	57	0.063548
 352	FT911-2803	58	0.063288
 352	FT911-3923	59	0.063067
 352	FT911-4769	60	0.062601
 352	FT911-3132	61	0.062244
 352	FT911-851	62	0.061936
 352	FT911-2093	63	0.061433
 352	FT911-2280	64	0.060845
 352	FT911-1194	65	0.060636
 352	FT911-4348	66	0.060500
 352	FT911-2622	67	0.060413
 352	FT911-2005	68	0.060228
 352	FT911-4591	69	0.059824
 352	FT911-4050	70	0.059784
 352	FT911-4569	71	0.058460
 352	FT911-2306	72	0.058043
 352	FT911-3393	73	0.057437
 352	FT911-535	74	0.057425
 352	FT911-3278	75	0.056556
 352	FT911-900	76	0.056533
 352	FT911-5189	77	0.056333
 352	FT911-2882	78	0.056237
 352	FT911-4009	79	0.055942
 352	FT911-801	80	0.055348
 352	FT911-39	81	0.055142
 352	FT911-1462	82	0.054671
 352	FT911-4762	83	0.054571
 352	FT911-2116	84	0.054420
 352	FT911-1384	85	0.054304
 352	FT911-3478	86	0.054112
 352	FT911-2014	87	0.054003
 352	FT911-4798	88	0.053726
 352	FT911-1529	89	0.053351
 352	FT911-3662	90	0.053301
 352	FT911-289	91	0.053183
 352	FT911-2052	92	0.053072
 352	FT911-4948	93	0.052993
 352	FT911-2530	94	0.052893
 352	FT911-3708	95	0.052507
 352	FT911-4665	96	0.052372
 352	FT911-4227	97	0.052341
 352	FT911-2095	98	0.052248
 352	FT911-4345	99	0.052233
 352	FT911-328	100	0.052169
 352	FT911-2154	101	0.052052
 352	FT911-635	102	0.052037
 352	FT911-3522	103	0.051852
 352	FT911-2934	104	0.051718
 352	FT911-834	105	0.051696
 352	FT911-3059	106	0.051391
 352	FT911-3414	107	0.050789
 352	FT911-3922	108	0.050559
 352	FT911-910	109	0.050531
 352	FT911-3630	110	0.050452
 352	FT911-705	111	0.050309
 352	FT911-1362	112	0.049776
 352	FT911-3605	113	0.049633
 352	FT911-5153	114	0.049347
 352	FT911-3561	115	0.049231
 352	FT911-2931	116	0.049072
 352	FT911-5249	117	0.048923
 352	FT911-3133	118	0.048813
 352	FT911-3345	119	0.048764
 352	FT911-1436	120	0.048724
 352	FT911-1619	121	0.048634
 352	FT911-2635	122	0.048559
 352	FT911-4321	123	0.048395
 352	FT911-2580	124	0.048371
 352	FT911-1512	125	0.048202
 352	FT911-331	126	0.047970
 352	FT911-3339	127	0.047924
 352	FT911-4821	128	0.047912
 352	FT911-440	129	0.047900
 352	FT911-4044	130	0.047777
 352	FT911-4896	131	0.047654
 352	FT911-4812	132	0.047648
 352	FT911-1857	133	0.047240
 352	FT911-4814	134	0.047163
 352	FT911-552	135	0.047122
 352	FT911-4914	136	0.047029
 352	FT911-2756	137	0.047006
 352	FT911-3153	138	0.046975
 352	FT911-951	139	0.046944
 352	FT911-3635	140	0.046873
 352	FT911-3135	141	0.046822
 352	FT911-3432	142	0.046767
 352	FT911-2874	143	0.046755
 352	FT911-279	144	0.046606
 352	FT911-967	145	0.046414
 352	FT911-5022	146	0.046341
 352	FT911-5019	147	0.046338
 352	FT911-2767	148	0.046313
 352	FT911-3535	149	0.046203
 352	FT911-2176	150	0.046136
 352	FT911-1031	151	0.046121
 352	FT911-2584	152	0.045552
 352	FT911-3700	153	0.045545
 352	FT911-4421	154	0.045498
 352	FT911-4942	155	0.045170
 352	FT911-2451	156	0.045124
 352	FT911-338	157	0.044882
 352	FT911-1888	158	0.044649
 352	FT911-586	159	0.044593
 352	FT911-3261	160	0.044373
 352	FT911-2018	161	0.044252
 352	FT911-2569	162	0.044234
 352	FT911-2383	163	0.044160
 352	FT911-4783	164	0.044159
 352	FT911-802	165	0.044140
 352	FT911-2192	166	0.043978
 352	FT911-2634	167	0.043672
 352	FT911-3947	168	0.043570
 352	FT911-3540	169	0.043202
 352	FT911-478	170	0.043140
 352	FT911-4767	171	0.043017
